day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;167800;KELP;2019;1;2016;22;;;2020;22;;;;;2019.5;1096.98046875
-1;167900;KELP;2016;32;;;;;2019;2;2020;30;;;2017.5;1093.33203125
-1;167900;RAINFOREST_RESIN;9996;2;9995;30;;;9998;1;10004;2;10005;30;9997.0;2926.0
-1;168000;KELP;2016;29;;;;;2019;29;;;;;2017.5;1085.02734375
-1;168000;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;2928.0
-1;168100;RAINFOREST_RESIN;9996;2;9995;24;;;9998;1;10004;2;10005;24;9997.0;2928.0
-1;168100;KELP;2016;26;;;;;2020;26;;;;;2018.0;1095.859375
-1;168200;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;2930.0
-1;168200;KELP;2017;25;;;;;2020;25;;;;;2018.5;1108.1640625
-1;168300;KELP;2016;29;;;;;2020;29;;;;;2018.0;1100.8046875
-1;168300;RAINFOREST_RESIN;9996;1;9995;28;;;10002;5;10004;1;10005;28;9999.0;2930.0
-1;168400;RAINFOREST_RESIN;9996;1;9995;24;;;10002;8;10004;1;10005;24;9999.0;2930.0
-1;168400;KELP;2017;25;;;;;2020;25;;;;;2018.5;1105.2578125
-1;168500;KELP;2017;25;;;;;2020;25;;;;;2018.5;1105.65625
-1;168500;RAINFOREST_RESIN;10002;1;9998;3;9996;2;10004;2;10005;23;;;10003.0;2930.0
-1;168600;RAINFOREST_RESIN;9998;7;9996;1;9995;21;10004;1;10005;21;;;10001.0;2938.0
-1;168600;KELP;2017;22;;;;;2019;1;2020;22;;;2018.0;1120.296875
-1;168700;KELP;2017;25;;;;;2019;3;2020;25;;;2018.0;1115.46484375
-1;168700;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;2938.0
-1;168800;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;2938.0
-1;168800;KELP;2017;25;;;;;2019;7;2020;25;;;2018.0;1117.38671875
-1;168900;KELP;2017;20;;;;;2020;20;;;;;2018.5;1113.59375
-1;168900;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;2938.0
-1;169000;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;2938.0
-1;169000;KELP;2017;28;;;;;2019;3;2020;28;;;2018.0;1113.609375
-1;169100;KELP;2017;27;;;;;2020;27;;;;;2018.5;1113.265625
-1;169100;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;2938.0
-1;169200;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;2938.0
-1;169200;KELP;2019;1;2017;22;;;2020;22;;;;;2019.5;1114.1875
-1;169300;KELP;2017;33;;;;;2020;29;;;;;2018.5;1119.26953125
-1;169300;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;2947.0
-1;169400;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;2947.0
-1;169400;KELP;2017;23;;;;;2021;23;;;;;2019.0;1125.427734375
-1;169500;KELP;2019;1;2017;25;;;2021;25;;;;;2020.0;1125.736328125
-1;169500;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;2947.0
-1;169600;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;2947.0
-1;169600;KELP;2017;26;;;;;2021;26;;;;;2019.0;1140.0167236328125
-1;169700;KELP;2018;6;2017;30;;;2020;2;2021;28;;;2019.0;1139.8607177734375
-1;169700;RAINFOREST_RESIN;9998;3;9996;2;9995;28;10004;2;10005;28;;;10001.0;2947.0
-1;169800;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;2950.0
-1;169800;KELP;2017;32;;;;;2020;2;2021;30;;;2018.5;1139.8330078125
-1;169900;KELP;2017;29;;;;;2020;30;;;;;2018.5;1156.986328125
-1;169900;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;2950.0
-1;170000;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;2950.0
-1;170000;KELP;2017;26;;;;;2020;26;;;;;2018.5;1157.61328125
-1;170100;KELP;2017;32;;;;;2021;32;;;;;2019.0;1152.890625
-1;170100;RAINFOREST_RESIN;9996;2;9995;30;;;10002;10;10004;2;10005;30;9999.0;2950.0
-1;170200;RAINFOREST_RESIN;9995;22;;;;;10002;5;10005;22;;;9998.5;2950.0
-1;170200;KELP;2017;21;;;;;2020;22;;;;;2018.5;1155.185546875
-1;170300;KELP;2018;23;;;;;2021;23;;;;;2019.5;1144.173828125
-1;170300;RAINFOREST_RESIN;9998;4;9996;1;9995;22;10004;1;10005;22;;;10001.0;2950.0
-1;170400;RAINFOREST_RESIN;10002;11;9996;1;9995;30;10004;1;10005;30;;;10003.0;2950.0
-1;170400;KELP;2020;10;2018;31;;;2021;31;;;;;2020.5;1143.947265625
-1;170500;KELP;2018;39;;;;;2021;32;;;;;2019.5;1153.41015625
-1;170500;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;2972.0
-1;170600;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;2978.0
-1;170600;KELP;2018;24;;;;;2021;24;;;;;2019.5;1158.8984375
-1;170700;KELP;2018;29;;;;;2022;29;;;;;2020.0;1150.34765625
-1;170700;RAINFOREST_RESIN;9998;2;9996;1;9995;28;10004;1;10005;28;;;10001.0;2978.0
-1;170800;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;2978.0
-1;170800;KELP;2019;26;;;;;2022;26;;;;;2020.5;1145.248046875
-1;170900;KELP;2019;1;2018;28;;;2022;28;;;;;2020.5;1148.212890625
-1;170900;RAINFOREST_RESIN;9996;2;9995;26;;;10002;3;10004;2;10005;26;9999.0;2978.0
-1;171000;KELP;2018;27;;;;;2019;3;2022;27;;;2018.5;1156.88671875
-1;171000;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;2978.0
-1;171100;RAINFOREST_RESIN;10002;3;9998;5;9996;2;10004;2;10005;28;;;10003.0;2978.0
-1;171100;KELP;2018;30;;;;;2020;1;2022;30;;;2019.0;1164.64453125
-1;171200;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;2984.0
-1;171200;KELP;2018;21;;;;;2021;21;;;;;2019.5;1179.080078125
-1;171300;KELP;2018;30;;;;;2021;25;;;;;2019.5;1179.302734375
-1;171300;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;2984.0
-1;171400;KELP;2018;30;;;;;2021;30;;;;;2019.5;1180.328125
-1;171400;RAINFOREST_RESIN;10002;5;9996;1;9995;29;10004;1;10005;29;;;10003.0;2984.0
-1;171500;RAINFOREST_RESIN;10002;1;9996;1;9995;22;10004;1;10005;22;;;10003.0;2994.0
-1;171500;KELP;2018;23;;;;;2021;23;;;;;2019.5;1180.423828125
-1;171600;RAINFOREST_RESIN;9996;2;9995;30;;;9998;11;10004;2;10005;30;9997.0;2996.0
-1;171600;KELP;2018;28;;;;;2020;8;2021;32;;;2019.0;1181.5859375
-1;171700;KELP;2017;23;;;;;2021;23;;;;;2019.0;1182.525390625
-1;171700;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;3018.0
-1;171800;KELP;2017;27;;;;;2020;27;;;;;2018.5;1184.38671875
-1;171800;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;3018.0
-1;171900;RAINFOREST_RESIN;10002;1;9996;2;9995;24;10004;2;10005;24;;;10003.0;3018.0
-1;171900;KELP;2017;26;;;;;2020;26;;;;;2018.5;1184.498046875
-1;172000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;3023.0
-1;172000;KELP;2017;28;;;;;2020;28;;;;;2018.5;1185.4765625
-1;172100;KELP;2017;31;;;;;2020;25;;;;;2018.5;1185.806640625
-1;172100;RAINFOREST_RESIN;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;3023.0
-1;172200;KELP;2017;26;;;;;2020;26;;;;;2018.5;1186.453125
-1;172200;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;3025.0
-1;172300;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;3025.0
-1;172300;KELP;2017;22;;;;;2020;22;;;;;2018.5;1184.62890625
-1;172400;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;3025.0
-1;172400;KELP;2017;23;;;;;2021;23;;;;;2019.0;1183.361328125
-1;172500;KELP;2017;22;;;;;2019;1;2020;22;;;2018.0;1189.7197265625
-1;172500;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;3025.0
-1;172600;KELP;2017;33;;;;;2020;29;;;;;2018.5;1189.4832763671875
-1;172600;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;3025.0
-1;172700;RAINFOREST_RESIN;9996;2;9995;27;;;9998;3;10004;2;10005;27;9997.0;3025.0
-1;172700;KELP;2017;29;;;;;2020;29;;;;;2018.5;1189.5078125
-1;172800;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;3031.0
-1;172800;KELP;2017;20;;;;;2020;20;;;;;2018.5;1189.649658203125
-1;172900;KELP;2017;27;;;;;2019;1;2020;27;;;2018.0;1191.0283203125
-1;172900;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;3039.0
-1;173000;KELP;2017;37;;;;;2020;31;;;;;2018.5;1190.92822265625
-1;173000;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;3039.0
-1;173100;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;3039.0
-1;173100;KELP;2017;21;;;;;2020;21;;;;;2018.5;1191.2626953125
-1;173200;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;3039.0
-1;173200;KELP;2017;23;;;;;2018;1;2021;23;;;2017.5;1192.10888671875
-1;173300;KELP;2017;25;;;;;2020;27;;;;;2018.5;1191.1123046875
-1;173300;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;3039.0
-1;173400;KELP;2017;26;;;;;2020;26;;;;;2018.5;1191.06640625
-1;173400;RAINFOREST_RESIN;9996;1;9995;25;;;10002;9;10004;1;10005;25;9999.0;3039.0
-1;173500;RAINFOREST_RESIN;9996;1;9995;30;;;9998;3;10004;1;10005;30;9997.0;3039.0
-1;173500;KELP;2018;5;2017;31;;;2020;1;2021;30;;;2019.0;1192.34130859375
-1;173600;RAINFOREST_RESIN;9998;7;9996;1;9995;28;10004;1;10005;28;;;10001.0;3045.0
-1;173600;KELP;2017;29;;;;;2021;29;;;;;2019.0;1192.62158203125
-1;173700;KELP;2019;1;2017;27;;;2021;27;;;;;2020.0;1192.71630859375
-1;173700;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;3045.0
-1;173800;KELP;2019;4;2017;29;;;2020;1;2021;28;;;2019.5;1192.43896484375
-1;173800;RAINFOREST_RESIN;9996;1;9995;28;;;10002;6;10004;1;10005;28;9999.0;3045.0
-1;173900;RAINFOREST_RESIN;9998;1;9995;28;;;10005;28;;;;;10001.5;3045.0
-1;173900;KELP;2020;1;2017;28;;;2021;28;;;;;2020.5;1193.0
-1;174000;RAINFOREST_RESIN;9998;9;9996;1;9995;24;10004;1;10005;24;;;10001.0;3045.0
-1;174000;KELP;2017;25;;;;;2021;25;;;;;2019.0;1194.0906982421875
-1;174100;KELP;2017;30;;;;;2020;22;;;;;2018.5;1194.3592529296875
-1;174100;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;3045.0
-1;174200;KELP;2017;25;;;;;2020;25;;;;;2018.5;1194.6126708984375
-1;174200;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;3045.0
-1;174300;RAINFOREST_RESIN;9995;29;;;;;10002;2;10005;29;;;9998.5;3045.0
-1;174300;KELP;2017;29;;;;;2020;29;;;;;2018.5;1194.5013427734375
-1;174400;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;3045.0
-1;174400;KELP;2017;29;;;;;2020;28;;;;;2018.5;1194.460205078125
-1;174500;KELP;2017;23;;;;;2020;23;;;;;2018.5;1194.419189453125
-1;174500;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;3045.0
-1;174600;KELP;2017;23;;;;;2020;23;;;;;2018.5;1194.2252197265625
-1;174600;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;3045.0
-1;174700;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;3045.0
-1;174700;KELP;2017;29;;;;;2021;29;;;;;2019.0;1194.0048828125
-1;174800;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;3045.0
-1;174800;KELP;2019;1;2017;22;;;2020;22;;;;;2019.5;1194.2928466796875
-1;174900;KELP;2017;31;;;;;2020;31;;;;;2018.5;1194.468017578125
-1;174900;RAINFOREST_RESIN;9998;2;9996;1;9995;30;10004;1;10005;30;;;10001.0;3045.0
-1;175000;KELP;2017;27;;;;;2020;27;;;;;2018.5;1194.450439453125
-1;175000;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;3045.0
-1;175100;RAINFOREST_RESIN;9998;1;9996;2;9995;25;10004;2;10005;25;;;10001.0;3045.0
-1;175100;KELP;2017;27;;;;;2019;5;2020;27;;;2018.0;1194.45068359375
-1;175200;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;3045.0
-1;175200;KELP;2017;36;;;;;2020;29;;;;;2018.5;1194.47412109375
-1;175300;KELP;2017;22;;;;;2020;22;;;;;2018.5;1194.68017578125
-1;175300;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;3045.0
-1;175400;KELP;2017;26;;;;;2020;26;;;;;2018.5;1194.665283203125
-1;175400;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;3045.0
-1;175500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;3081.0
-1;175500;KELP;2017;29;;;;;2020;29;;;;;2018.5;1194.66748046875
-1;175600;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;3081.0
-1;175600;KELP;2017;26;;;;;2020;26;;;;;2018.5;1194.9375
-1;175700;KELP;2017;24;;;;;2020;24;;;;;2018.5;1194.60791015625
-1;175700;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;3081.0
-1;175800;KELP;2017;29;;;;;2020;29;;;;;2018.5;1194.48388671875
-1;175800;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;3081.0
-1;175900;RAINFOREST_RESIN;9996;2;9995;29;;;10002;9;10004;2;10005;29;9999.0;3081.0
-1;175900;KELP;2017;31;;;;;2019;8;2021;31;;;2018.0;1194.18212890625
-1;176000;RAINFOREST_RESIN;10002;1;9995;30;;;10005;30;;;;;10003.5;3081.0
-1;176000;KELP;2017;29;;;;;2021;30;;;;;2019.0;1194.0
-1;176100;KELP;2018;2;2017;22;;;2021;22;;;;;2019.5;1194.0
-1;176100;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;3083.0
-1;176200;KELP;2017;29;;;;;2021;29;;;;;2019.0;1194.0
-1;176200;RAINFOREST_RESIN;9998;4;9996;1;9995;28;10004;1;10005;28;;;10001.0;3083.0
-1;176300;RAINFOREST_RESIN;9996;1;9995;22;;;10002;2;10004;1;10005;22;9999.0;3089.0
-1;176300;KELP;2018;23;;;;;2021;23;;;;;2019.5;1194.906005859375
-1;176400;RAINFOREST_RESIN;9995;24;;;;;10002;9;10005;24;;;9998.5;3089.0
-1;176400;KELP;2018;24;;;;;2021;24;;;;;2019.5;1195.46875
-1;176500;KELP;2017;28;;;;;2021;28;;;;;2019.0;1195.648193359375
-1;176500;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;3089.0
-1;176600;KELP;2018;27;;;;;2021;23;;;;;2019.5;1195.20166015625
-1;176600;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;3089.0
-1;176700;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;3089.0
-1;176700;KELP;2018;21;;;;;2020;6;2021;21;;;2019.0;1194.7724609375
-1;176800;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;3089.0
-1;176800;KELP;2018;29;;;;;2021;29;;;;;2019.5;1197.861328125
-1;176900;KELP;2018;21;;;;;2020;4;2021;21;;;2019.0;1199.201171875
-1;176900;RAINFOREST_RESIN;9996;1;9995;20;;;10002;8;10004;1;10005;20;9999.0;3089.0
-1;177000;RAINFOREST_RESIN;9996;1;9995;23;;;10002;8;10004;1;10005;23;9999.0;3089.0
-1;177000;KELP;2018;32;;;;;2021;24;;;;;2019.5;1199.83203125
-1;177100;KELP;2018;28;;;;;2021;28;;;;;2019.5;1199.384765625
-1;177100;RAINFOREST_RESIN;9998;3;9995;28;;;10005;28;;;;;10001.5;3089.0
-1;177200;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;3089.0
-1;177200;KELP;2018;21;;;;;2022;21;;;;;2020.0;1195.759765625
-1;177300;KELP;2018;20;;;;;2020;2;2021;20;;;2019.0;1197.552734375
-1;177300;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;3089.0
-1;177400;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;3089.0
-1;177400;KELP;2018;21;;;;;2021;22;;;;;2019.5;1196.185546875
-1;177500;KELP;2018;28;;;;;2020;3;2021;1;2022;27;2019.0;1195.287109375
-1;177500;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;3089.0
-1;177600;RAINFOREST_RESIN;9996;1;9995;24;;;9998;1;10004;1;10005;24;9997.0;3089.0
-1;177600;KELP;2018;25;;;;;2021;1;2022;24;;;2019.5;1194.7177734375
-1;177700;KELP;2018;22;;;;;2022;22;;;;;2020.0;1194.0078125
-1;177700;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;3091.0
-1;177800;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;3091.0
-1;177800;KELP;2018;26;;;;;2022;26;;;;;2020.0;1194.0810546875
-1;177900;KELP;2018;25;;;;;2022;25;;;;;2020.0;1193.576171875
-1;177900;RAINFOREST_RESIN;9996;1;9995;24;;;9998;12;10002;3;10004;1;9997.0;3091.0
-1;178000;RAINFOREST_RESIN;9998;7;9996;2;9995;21;10004;2;10005;21;;;10001.0;3115.0
-1;178000;KELP;2019;23;;;;;2022;23;;;;;2020.5;1192.4814453125
-1;178100;KELP;2019;1;2018;27;;;2022;28;;;;;2020.5;1193.2138671875
-1;178100;RAINFOREST_RESIN;9998;6;9996;1;9995;27;10004;1;10005;27;;;10001.0;3115.0
-1;178200;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;3115.0
-1;178200;KELP;2018;26;;;;;2022;26;;;;;2020.0;1193.4453125
-1;178300;KELP;2019;1;2018;29;;;2022;30;;;;;2020.5;1193.025390625
-1;178300;RAINFOREST_RESIN;9998;3;9996;1;9995;29;10004;1;10005;29;;;10001.0;3115.0
-1;178400;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;3115.0
-1;178400;KELP;2018;27;;;;;2022;27;;;;;2020.0;1194.6171875
-1;178500;KELP;2017;26;;;;;2021;26;;;;;2019.0;1199.1748046875
-1;178500;RAINFOREST_RESIN;9995;26;;;;;10002;10;10005;26;;;9998.5;3115.0
-1;178600;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;3115.0
-1;178600;KELP;2018;25;;;;;2021;20;;;;;2019.5;1198.6796875
-1;178700;KELP;2018;1;2017;27;;;2019;8;2021;29;;;2018.5;1199.636474609375
-1;178700;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;3115.0
-1;178800;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;3115.0
-1;178800;KELP;2018;37;;;;;2021;31;;;;;2019.5;1200.0
-1;178900;KELP;2018;24;;;;;2021;22;;;;;2019.5;1200.0
-1;178900;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;3115.0
-1;179000;RAINFOREST_RESIN;9998;4;9996;1;9995;29;10004;1;10005;29;;;10001.0;3115.0
-1;179000;KELP;2018;3;2017;29;;;2021;30;;;;;2019.5;1200.0
-1;179100;KELP;2018;29;;;;;2021;25;;;;;2019.5;1200.0
-1;179100;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;3115.0
-1;179200;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;3131.0
-1;179200;KELP;2018;2;2017;29;;;2021;31;;;;;2019.5;1200.0
-1;179300;KELP;2017;32;;;;;2021;32;;;;;2019.0;1200.0
-1;179300;RAINFOREST_RESIN;9998;7;9996;2;9995;30;10004;2;10005;30;;;10001.0;3131.0
-1;179400;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;3131.0
-1;179400;KELP;2018;7;2017;25;;;2021;25;;;;;2019.5;1200.0
-1;179500;KELP;2017;29;;;;;2021;29;;;;;2019.0;1200.0
-1;179500;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;3131.0
-1;179600;RAINFOREST_RESIN;9998;5;9996;2;9995;21;10004;2;10005;21;;;10001.0;3131.0
-1;179600;KELP;2017;23;;;;;2019;4;2021;23;;;2018.0;1200.0
-1;179700;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;3131.0
-1;179700;KELP;2019;1;2017;26;;;2020;26;;;;;2019.5;1200.0
-1;179800;RAINFOREST_RESIN;9995;24;;;;;10002;9;10005;24;;;9998.5;3131.0
-1;179800;KELP;2017;27;;;;;2020;24;;;;;2018.5;1200.374267578125
-1;179900;KELP;2017;27;;;;;2019;1;2020;27;;;2018.0;1200.36328125
-1;179900;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;3131.0
-1;180000;KELP;2017;24;;;;;2020;24;;;;;2018.5;1200.6092529296875
-1;180000;RAINFOREST_RESIN;9996;1;9995;23;;;10002;7;10004;1;10005;23;9999.0;3131.0
-1;180100;RAINFOREST_RESIN;9995;26;;;;;9998;3;10002;2;10005;26;9996.5;3131.0
-1;180100;KELP;2017;26;;;;;2020;26;;;;;2018.5;1205.6875
-1;180200;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;3145.0
-1;180200;KELP;2017;24;;;;;2020;24;;;;;2018.5;1205.037109375
-1;180300;KELP;2017;24;;;;;2021;24;;;;;2019.0;1202.63671875
-1;180300;RAINFOREST_RESIN;9995;24;;;;;9998;4;10005;24;;;9996.5;3145.0
-1;180400;KELP;2018;8;2017;25;;;2021;26;;;;;2019.5;1199.798828125
-1;180400;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;3153.0
-1;180500;RAINFOREST_RESIN;9995;23;;;;;10000;3;10005;23;;;9997.5;3153.0
-1;180500;KELP;2020;2;2018;23;;;2021;23;;;;;2020.5;1198.830078125
-1;180600;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;3153.0
-1;180600;KELP;2018;28;;;;;2021;26;;;;;2019.5;1200.1796875
-1;180700;KELP;2018;6;2017;24;;;2021;25;;;;;2019.5;1201.533203125
-1;180700;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;3153.0
-1;180800;KELP;2018;30;;;;;2021;30;;;;;2019.5;1198.34765625
-1;180800;RAINFOREST_RESIN;9996;1;9995;29;;;10002;4;10004;1;10005;29;9999.0;3153.0
-1;180900;RAINFOREST_RESIN;9998;9;9996;1;9995;26;10004;1;10005;26;;;10001.0;3153.0
-1;180900;KELP;2018;27;;;;;2021;27;;;;;2019.5;1203.256103515625
-1;181000;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;3153.0
-1;181000;KELP;2018;32;;;;;2020;1;2021;32;;;2019.0;1203.349853515625
-1;181100;KELP;2018;27;;;;;2021;27;;;;;2019.5;1203.37744140625
-1;181100;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;3177.0
-1;181200;KELP;2018;24;;;;;2021;24;;;;;2019.5;1203.3475341796875
-1;181200;RAINFOREST_RESIN;9998;3;9996;1;9995;23;10004;1;10005;23;;;10001.0;3177.0
-1;181300;RAINFOREST_RESIN;9995;27;;;;;10002;10;10005;27;;;9998.5;3177.0
-1;181300;KELP;2018;27;;;;;2021;27;;;;;2019.5;1203.501953125
-1;181400;RAINFOREST_RESIN;9996;2;9995;28;;;10002;1;10004;2;10005;28;9999.0;3177.0
-1;181400;KELP;2018;30;;;;;2021;30;;;;;2019.5;1203.4207763671875
-1;181500;KELP;2018;24;;;;;2021;25;;;;;2019.5;1203.4302978515625
-1;181500;RAINFOREST_RESIN;9998;6;9995;25;;;10005;25;;;;;10001.5;3177.0
-1;181600;KELP;2018;29;;;;;2020;6;2021;31;;;2019.0;1203.634765625
-1;181600;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;3177.0
-1;181700;RAINFOREST_RESIN;9998;7;9995;20;;;10005;20;;;;;10001.5;3177.0
-1;181700;KELP;2018;27;;;;;2021;20;;;;;2019.5;1203.654296875
-1;181800;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;3177.0
-1;181800;KELP;2018;27;;;;;2021;28;;;;;2019.5;1203.75732421875
-1;181900;KELP;2017;28;;;;;2019;1;2021;28;;;2018.0;1203.961181640625
-1;181900;RAINFOREST_RESIN;10002;1;9998;5;9995;28;10005;28;;;;;10003.5;3177.0
-1;182000;KELP;2018;25;;;;;2021;25;;;;;2019.5;1204.0
-1;182000;RAINFOREST_RESIN;10002;1;9998;2;9996;1;10004;1;10005;24;;;10003.0;3179.0
-1;182100;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;3181.0
-1;182100;KELP;2018;30;;;;;2021;32;;;;;2019.5;1204.0
-1;182200;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;3181.0
-1;182200;KELP;2020;1;2018;28;;;2021;28;;;;;2020.5;1204.0
-1;182300;KELP;2018;4;2017;25;;;2021;26;;;;;2019.5;1204.79833984375
-1;182300;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;3181.0
-1;182400;KELP;2017;32;;;;;2021;32;;;;;2019.0;1204.9012451171875
-1;182400;RAINFOREST_RESIN;9996;2;9995;30;;;10002;3;10004;2;10005;30;9999.0;3181.0
-1;182500;RAINFOREST_RESIN;10002;4;9995;20;;;10005;20;;;;;10003.5;3181.0
-1;182500;KELP;2018;1;2017;20;;;2021;20;;;;;2019.5;1204.87255859375
-1;182600;RAINFOREST_RESIN;9996;1;9995;22;;;10002;9;10004;1;10005;22;9999.0;3189.0
-1;182600;KELP;2018;1;2017;22;;;2021;23;;;;;2019.5;1204.8409423828125
